arm_error: 12.59 pendulum_error: 16.14
arm_error: 12.61 pendulum_error: 19.83
arm_error: 12.64 pendulum_error: 24.45
arm_error: 12.61 pendulum_error: 29.92
arm_error: 12.61 pendulum_error: 36.55
arm_error: 12.61 pendulum_error: 44.64
arm_error: 12.57 pendulum_error: 54.29
arm_error: 12.35 pendulum_error: 65.69
arm_error: 11.67 pendulum_error: 79.29
arm_error: 10.33 pendulum_error: 95.18
arm_error: 7.67 pendulum_error: 113.26
arm_error: 2.44 pendulum_error: 133.81
arm_error: -7.19 pendulum_error: 157.02
arm_error: -22.08 pendulum_error: -178.75
arm_error: -33.80 pendulum_error: -156.07
arm_error: -39.47 pendulum_error: -136.16
arm_error: -40.83 pendulum_error: -119.22
arm_error: -40.04 pendulum_error: -104.37
arm_error: -37.36 pendulum_error: -92.70
arm_error: -35.36 pendulum_error: -83.69
arm_error: -32.98 pendulum_error: -77.38
arm_error: -30.74 pendulum_error: -72.88
arm_error: -28.21 pendulum_error: -71.25
arm_error: -26.21 pendulum_error: -71.10
arm_error: -24.02 pendulum_error: -73.56
arm_error: -22.94 pendulum_error: -78.39
arm_error: -22.41 pendulum_error: -85.95
arm_error: -21.73 pendulum_error: -95.80
arm_error: -20.39 pendulum_error: -107.68
arm_error: -18.41 pendulum_error: -122.16
arm_error: -14.70 pendulum_error: -139.15
arm_error: -7.60 pendulum_error: -158.40
arm_error: 3.12 pendulum_error: -179.14
arm_error: 13.51 pendulum_error: 160.71
arm_error: 18.24 pendulum_error: 143.26
arm_error: 19.67 pendulum_error: 128.03
arm_error: 19.18 pendulum_error: 115.37
arm_error: 17.40 pendulum_error: 105.11
arm_error: 15.21 pendulum_error: 97.75
arm_error: 13.34 pendulum_error: 92.90
arm_error: 10.86 pendulum_error: 90.46
arm_error: 9.47 pendulum_error: 90.10
arm_error: 7.56 pendulum_error: 92.43
arm_error: 6.31 pendulum_error: 96.74
arm_error: 4.70 pendulum_error: 103.42
arm_error: 3.16 pendulum_error: 112.47
arm_error: 1.05 pendulum_error: 123.99
